sample,best_train_mse
1,0.5486602837283026
2,0.03730360167220902
3,0.00506217771368526
4,0.00506217771368526
5,0.00506217771368526
6,0.00506217771368526
7,0.00506217771368526
8,0.00506217771368526
9,0.00506217771368526
10,0.00506217771368526
11,0.00506217771368526
12,0.00506217771368526
13,0.00506217771368526
14,0.00506217771368526
15,0.00506217771368526
16,0.00506217771368526
17,0.00506217771368526
18,0.00506217771368526
19,0.00506217771368526
20,0.00506217771368526
21,0.00506217771368526
22,0.00506217771368526
23,0.00506217771368526
24,0.00506217771368526
25,0.00506217771368526
26,0.005062014211345699
27,0.005062014211345699
28,0.005062014211345699
29,0.005062014211345699
30,0.005062010181084704
31,0.005062010181084704
32,0.005062010181084704
33,0.005062010181084704
34,0.005062010181084704
35,0.005062010181084704
36,0.005062010181084704
37,0.005062010181084704
38,0.005062010181084704
39,0.005062010181084704
40,0.005062010181084704
41,0.005062010181084704
42,0.005062010181084704
43,0.005062010181084704
44,0.005062010181084704
45,0.005062010181084704
46,0.005062010181084704
47,0.005062010181084704
48,0.005062010181084704
49,0.005062010181084704
50,0.005062010181084704
51,0.005062010181084704
52,0.005062010181084704
53,0.005062010181084704
54,0.005062010181084704
55,0.005062010181084704
56,0.005062010181084704
57,0.005062010181084704
58,0.005062010181084704
59,0.005062010181084704
60,0.005062010181084704
61,0.005062010181084704
62,0.005062010181084704
63,0.005062010181084704
64,0.005062010181084704
65,0.00466481407985517
66,0.00466481407985517
67,0.00466481407985517
68,0.00466481407985517
69,0.00466481407985517
70,0.00466481407985517
71,0.00466481407985517
72,0.00466481407985517
73,0.00466481407985517
74,0.00466481407985517
75,0.00466481407985517
76,0.00466481407985517
77,0.004488227022950828
78,0.004488227022950828
79,0.004488227022950828
80,0.004488227022950828
81,0.004488227022950828
82,0.004488227022950828
83,0.004488227022950828
84,0.004488227022950828
85,0.004488227022950828
86,0.004488227022950828
87,0.004488227022950828
88,0.004488227022950828
89,0.004488227022950828
90,0.004488227022950828
91,0.004488227022950828
92,0.004488227022950828
93,0.004488227022950828
94,0.004488227022950828
95,0.004488227022950828
96,0.004233033300662787
97,0.004233033300662787
98,0.004233033300662787
99,0.004233033300662787
100,0.004233033300662787
101,0.004233033300662787
102,0.004233033300662787
103,0.004233033300662787
104,0.004233033300662787
105,0.004233033300662787
106,0.004233033300662787
107,0.004233033300662787
108,0.004233033300662787
109,0.004233033300662787
110,0.004233033300662787
111,0.004233033300662787
112,0.004233033300662787
113,0.004233033300662787
114,0.004233033300662787
115,0.004233033300662787
116,0.004233033300662787
117,0.004233033300662787
118,0.004233033300662787
119,0.004233033300662787
120,0.004233033300662787
121,0.004233033300662787
122,0.004233033300662787
123,0.004233033300662787
124,0.004233033300662787
125,0.004233033300662787
126,0.004233033300662787
127,0.004233033300662787
