sample,best_train_mse
1,100000000.0
2,100000000.0
3,0.034408164629951915
4,0.005456318843997952
5,0.005456318843997952
6,0.005323846317824616
7,0.005323846317824616
8,0.005323846317824616
9,0.005323846317824616
10,0.005323846317824616
11,0.005323846317824616
12,0.005323846317824616
13,0.005323846317824616
14,0.005323846317824616
15,0.005323846317824616
16,0.005323846317824616
17,0.005323846317824616
18,0.005323846317824616
19,0.005323846317824616
20,0.005323846317824616
21,0.005323846317824616
22,0.005323846317824616
23,0.005323846317824616
24,0.005323846317824616
25,0.005323846317824616
26,0.005323846317824616
27,0.005323846317824616
28,0.005323846317824616
29,0.005323846317824616
30,0.005323846317824616
31,0.005323846317824616
32,0.005323846317824616
33,0.005323846317824616
34,0.005323846317824616
35,0.005323846317824616
36,0.005323846317824616
37,0.005323846317824616
38,0.005323846317824616
39,0.005323846317824616
40,0.005062721327710954
41,0.005062721327710954
42,0.005062721327710954
43,0.005062721327710954
44,0.005062721327710954
45,0.005062721327710954
46,0.005062721327710954
47,0.005062721327710954
48,0.005062084851550589
49,0.005062084851550589
50,0.005062084851550589
51,0.005062084851550589
52,0.005062084851550589
53,0.005062084851550589
54,0.005062084851550589
55,0.005062084851550589
56,0.005062084851550589
57,0.005062084851550589
58,0.005062084851550589
59,0.005062084851550589
60,0.005062084851550589
61,0.005062084851550589
62,0.005062084851550589
63,0.005062084851550589
64,0.005062084851550589
65,0.005062084851550589
66,0.005062084851550589
67,0.005062084851550589
68,0.005062084851550589
69,0.005062084851550589
70,0.005062084851550589
71,0.005062084851550589
72,0.005062084851550589
73,0.005062084851550589
74,0.005062084851550589
75,0.005062084851550589
76,0.005062084851550589
77,0.005062084851550589
78,0.005062010302951001
79,0.005062010302951001
80,0.005062010302951001
81,0.005062010302951001
82,0.005062010302951001
83,0.005062010302951001
84,0.005062010302951001
85,0.005062010302951001
86,0.005062010302951001
87,0.005062010302951001
88,0.005062010302951001
89,0.005062010302951001
90,0.005062010302951001
91,0.005062010302951001
92,0.005062010302951001
93,0.005062010302951001
94,0.005062010302951001
95,0.005062010302951001
96,0.005062010302951001
97,0.005062010302951001
98,0.005062010302951001
99,0.005062010302951001
100,0.005062010302951001
101,0.005062010302951001
102,0.005062010302951001
103,0.005062010302951001
104,0.005062010302951001
105,0.005062010302951001
106,0.005062010302951001
107,0.005062010302951001
108,0.005062010302951001
109,0.005062010302951001
110,0.005062010302951001
111,0.005062010302951001
112,0.005062010302951001
113,0.005062010302951001
114,0.0050620101737131155
115,0.0050620101737131155
116,0.0050620101737131155
117,0.0050620101737131155
118,0.0050620101737131155
119,0.0050620101737131155
120,0.0050620101737131155
121,0.0050620101737131155
122,0.0050620101737131155
123,0.0050620101737131155
124,0.0050620101737131155
125,0.0050620101737131155
126,0.0050620101737131155
127,0.0050620101737131155
128,0.0050620101737131155
129,0.0050620101737131155
130,0.0050620101737131155
131,0.0050620101737131155
132,0.0050620101737131155
133,0.0050620101737131155
134,0.0050620101737131155
135,0.0050620101737131155
136,0.0050620101737131155
137,0.0050620101737131155
138,0.0050620101737131155
139,0.0050620101737131155
140,0.0050620101737131155
141,0.0050620101737131155
142,0.0050620101737131155
143,0.0050620101737131155
144,0.0050620101737131155
145,0.0050620101737131155
146,0.0050620101737131155
147,0.0050620101737131155
148,0.0050620101737131155
149,0.0050620101737131155
150,0.0050620101737131155
151,0.0050620101737131155
152,0.0050620101737131155
153,0.0050620101737131155
154,0.0050620101737131155
155,0.0050620101737131155
156,0.0050620101737131155
157,0.0050620101737131155
158,0.0050620101737131155
159,0.0050620101737131155
160,0.0050620101737131155
161,0.0050620101737131155
162,0.0050620101737131155
163,0.0050620101737131155
164,0.0050620101737131155
165,0.0050620101737131155
166,0.0050620101737131155
167,0.0050620101737131155
168,0.0050620101737131155
169,0.0050620101737131155
170,0.0050620101737131155
171,0.0050620101737131155
172,0.0050620101737131155
173,0.0050620101737131155
174,0.0050620101737131155
175,0.0050620101737131155
176,0.0050620101737131155
177,0.0050620101737131155
178,0.0050620101737131155
179,0.0050620101737131155
180,0.004613818219584707
181,0.004613818219584707
182,0.004613818219584707
183,0.004613818219584707
184,0.004613818219584707
185,0.004613818219584707
186,0.004613818219584707
187,0.004613818219584707
188,0.004613818219584707
189,0.004613818219584707
190,0.004613818219584707
191,0.004613818219584707
192,0.004613818219584707
193,0.004613818219584707
194,0.004613818219584707
195,0.004613818219584707
196,0.004613818219584707
197,0.004613818219584707
198,0.004613818219584707
199,0.004613818219584707
200,0.004613818219584707
201,0.004613818219584707
202,0.004613818219584707
203,0.004613818219584707
204,0.004613818219584707
205,0.004613818219584707
206,0.004613818219584707
207,0.004613818219584707
208,0.004613818219584707
209,0.004613818219584707
210,0.004613818219584707
211,0.004613818219584707
212,0.004613818219584707
213,0.004613818219584707
214,0.004613818219584707
215,0.004613818219584707
216,0.004613818219584707
217,0.004613818219584707
218,0.004613818219584707
219,0.004613818219584707
220,0.004613818219584707
221,0.004613818219584707
222,0.004613818219584707
223,0.004613818219584707
224,0.004613818219584707
225,0.004613818219584707
226,0.004613818219584707
227,0.004613818219584707
228,0.004613818219584707
229,0.004613818219584707
230,0.004613818219584707
231,0.004613818219584707
232,0.004613818219584707
233,0.004613818219584707
234,0.004613818219584707
235,0.004613818219584707
236,0.004613818219584707
237,0.004299988059340968
238,0.004299988059340968
239,0.004299988059340968
240,0.004299988059340968
241,0.004299988059340968
242,0.004299988059340968
243,0.004299988059340968
244,0.004299988059340968
245,0.004299988059340968
246,0.004299988059340968
247,0.004299988059340968
248,0.004299988059340968
249,0.004299988059340968
250,0.004299988059340968
251,0.004299988059340968
252,0.004299988059340968
253,0.004299988059340968
254,0.004299988059340968
255,0.004299988059340968
256,0.004299988059340968
257,0.004299988059340968
258,0.003636533648777793
259,0.003636533648777793
260,0.003636533648777793
261,0.003636533648777793
262,0.003636533648777793
263,0.003636533648777793
264,0.003636533648777793
265,0.003636533648777793
266,0.003636533648777793
267,0.003636533648777793
268,0.003636533648777793
269,0.003636533648777793
270,0.003636533648777793
271,0.003636533648777793
272,0.003636533648777793
273,0.003636533648777793
274,0.003636533648777793
275,0.003636533648777793
276,0.003636533648777793
277,0.003636533648777793
278,0.003636533648777793
279,0.003636533648777793
280,0.003636533648777793
281,0.003636533648777793
282,0.003636533648777793
283,0.003636533648777793
284,0.003636533648777793
285,0.003636533648777793
286,0.003636533648777793
287,0.003636533648777793
288,0.003636533648777793
289,0.003636533648777793
290,0.003636533648777793
291,0.003636533648777793
292,0.003636533648777793
293,0.003636533648777793
294,0.003636533648777793
295,0.003636533648777793
296,0.003636533648777793
297,0.003636533648777793
298,0.003636533648777793
299,0.003636533648777793
300,0.003636533648777793
301,0.003636533648777793
302,0.003636533648777793
303,0.003636533648777793
304,0.003636533648777793
305,0.003636533648777793
306,0.003636533648777793
307,0.003636533648777793
308,0.003636533648777793
309,0.003636533648777793
310,0.003636533648777793
311,0.003636533648777793
312,0.003636533648777793
313,0.003636533648777793
314,0.003636533648777793
315,0.003636533648777793
316,0.003636533648777793
317,0.003636533648777793
318,0.003636533648777793
319,0.003636533648777793
320,0.003636533648777793
321,0.003636533648777793
322,0.003636533648777793
323,0.003636533648777793
324,0.003636533648777793
325,0.003636533648777793
326,0.003636533648777793
327,0.003636533648777793
328,0.003636533648777793
329,0.003636533648777793
330,0.003636533648777793
331,0.003636533648777793
332,0.003636533648777793
333,0.003636533648777793
334,0.003636533648777793
335,0.003636533648777793
336,0.003636533648777793
337,0.003636533648777793
338,0.003636533648777793
339,0.003636533648777793
340,0.003636533648777793
341,0.003636533648777793
342,0.003636533648777793
343,0.003636533648777793
344,0.003636533648777793
345,0.003636533648777793
346,0.003636533648777793
347,0.003636533648777793
348,0.003636533648777793
349,0.003636533648777793
350,0.003636533648777793
351,0.003636533648777793
352,0.003636533648777793
353,0.003636533648777793
354,0.003636533648777793
355,0.003636533648777793
356,0.003636533648777793
357,0.003636533648777793
358,0.003636533648777793
359,0.003636533648777793
360,0.003636533648777793
361,0.003636533648777793
362,0.003636533648777793
363,0.003636533648777793
364,0.003636533648777793
365,0.003636533648777793
366,0.003636533648777793
367,0.003636533648777793
368,0.003636533648777793
369,0.003636533648777793
370,0.003636533648777793
371,0.003636533648777793
372,0.003636533648777793
373,0.003636533648777793
374,0.003636533648777793
375,0.003636533648777793
376,0.003636533648777793
377,0.003636533648777793
378,0.003636533648777793
379,0.003636533648777793
380,0.003636533648777793
381,0.003636533648777793
382,0.003636533648777793
383,0.003636533648777793
384,0.003636533648777793
385,0.003636533648777793
386,0.003636533648777793
387,0.003636533648777793
388,0.003636533648777793
389,0.003636533648777793
390,0.003636533648777793
391,0.003636533648777793
392,0.003636533648777793
393,0.003636533648777793
394,0.003636533648777793
395,0.003636533648777793
396,0.003636533648777793
397,0.003636533648777793
